id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27370684,Villa con piscina cerca de la playa y Ciutadella,129680653,Manuel,,Ciutadella de Menorca,39.98454,3.83417,Entire home/apt,100,3,9,2019-09-29,0.47,19,181
27392126,Apartamento céntrico en Los Delfines 02,104101793,Sebas,,Ciutadella de Menorca,40.00287,3.80289,Entire home/apt,59,3,19,2019-10-02,0.90,3,144
27395419,Apartamento  Platja  Son Xoriguer,46822602,Lorena,,Ciutadella de Menorca,39.92694,3.83682,Entire home/apt,100,2,16,2019-09-24,0.78,3,86
27397734,Apartamento céntrico en Los Delfines 01,104101793,Sebas,,Ciutadella de Menorca,40.00248,3.80155,Entire home/apt,49,3,17,2019-09-23,0.81,3,155
27399559,Apartamento céntrico en Los Delfines 03,104101793,Sebas,,Ciutadella de Menorca,40.00426,3.80117,Entire home/apt,49,3,17,2019-10-15,0.80,3,142
27408589,AMYCO calan blanes,205185414,Yolanda,,Ciutadella de Menorca,40.00439,3.81182,Entire home/apt,125,3,9,2019-08-29,0.45,3,331
27416314,Villa with beautiful views to the beach of Son Bou,50350088,Marta,,Alaior,39.90172,4.07818,Entire home/apt,180,6,0,,,26,210
27417830,Villa in Cala'n Blanes Located In A Quite Resort,142824635,Holidays,,Ciutadella de Menorca,40.00332,3.80617,Entire home/apt,243,1,12,2019-11-02,0.57,32,157
27424285,"15Apartamento con piscina, playas y puerto deporti",129680653,Manuel,,Ciutadella de Menorca,39.92704,3.84381,Entire home/apt,40,3,12,2019-09-19,0.61,19,184
27425287,"Apartamento con piscina, playa y puerto deportivo",129680653,Manuel,,Ciutadella de Menorca,39.92724,3.84249,Entire home/apt,40,3,12,2019-09-20,0.58,19,184
27426805,Apartamentos Ciutadella - 1 habit. con terraza.,192467369,Daniel,,Ciutadella de Menorca,39.96687,3.83688,Entire home/apt,40,1,24,2020-03-25,1.19,9,0
27427544,Apartamentos Ciutadella - 1 habit. con terraza.,192467369,Daniel,,Ciutadella de Menorca,39.96702,3.83771,Entire home/apt,40,1,7,2019-06-28,0.35,9,7
27428007,Apartamentos Ciutadella - 2 habit. con terraza.,192467369,Daniel,,Ciutadella de Menorca,39.96718,3.83562,Entire home/apt,50,2,8,2019-09-17,0.40,9,0
27451346,Estudio El Bergantín Menorca apartamento turístico,206860615,El Bergantín,,Es Mercadal,40.05192,4.10969,Entire home/apt,150,3,0,,,2,147
27474017,Apartamento frente al mar vivienda vacacional,206860615,El Bergantín,,Es Mercadal,40.05422,4.11113,Entire home/apt,175,3,0,,,2,19
27476825,In a well-kept holiday resort with communal pools - Apartment Cala Piques,187050772,Bookiply,,Ciutadella de Menorca,40.00402,3.81496,Entire home/apt,40,1,0,,,22,365
27477322,In the countryside with pool - Villa Na Bona,187050772,Bookiply,,Mahón,39.9509,4.26956,Entire home/apt,257,1,0,,,22,365
27479113,Villa MARI CARMEN,104743760,Mnk,,Sant Lluís,39.81024,4.26891,Entire home/apt,170,1,0,,,37,286
27548318,Centrico y moderno duplex centro Mahon,74447821,Nestor,,Mahón,39.8896,4.2685,Entire home/apt,100,3,0,,,2,121
27636174,"Apartamento con piscina,playa y puerto deportivo",129680653,Manuel,,Ciutadella de Menorca,39.92888,3.83251,Entire home/apt,40,3,9,2019-09-19,0.43,19,176
27652800,With a pool on the coast - Villa Carina,187050772,Bookiply,,Ciutadella de Menorca,40.05441,3.88845,Entire home/apt,64,1,2,2019-10-28,0.31,22,365
27666168,Apartamento nuevo en Santandria,112840277,Rev-Pave Sl,,Ciutadella de Menorca,39.97695,3.83511,Entire home/apt,90,5,5,2019-09-11,0.24,24,204
27742153,Elegant holiday home with pool in prime location - Villa Romero,187050772,Bookiply,,Mahón,39.88079,4.25872,Entire home/apt,194,1,4,2019-09-15,0.35,22,365
27809004,BLUEBEACH MENORCA 1,56481250,Apartamentos,,Ciutadella de Menorca,40.00056,3.79994,Entire home/apt,45,5,13,2019-10-05,0.67,12,337
27843603,Villa Tricia SON PARC,2436905,Phil And Trish,,Es Mercadal,40.01748,4.17087,Entire home/apt,289,3,3,2019-08-06,0.31,4,298
27898425,L’ENCANTADA - amazing house - amazing view,210741892,Guillaume,,Alaior,39.86457,4.13505,Entire home/apt,285,7,1,2019-08-24,0.12,1,301
27915766,"ROMANTIC MINORCAN VILLA BY THE SEA, MENORCA",50350088,Marta,,Alaior,39.86795,4.13448,Entire home/apt,175,6,4,2019-09-02,0.31,26,248
27917912,Villa Torre Vea-Stunnig seaviews-Private pool-Free AC and Wifi,105711740,3Villas Menorca,,Sant Lluís,39.81055,4.2742,Entire home/apt,1000,7,10,2019-10-30,0.52,97,275
27958419,Villa Leon Menorca,182764403,Juan José,,Ciutadella de Menorca,39.93015,3.8238,Entire home/apt,80,5,4,2018-10-02,0.20,1,249
28037860,Precioso apartamento  playa&golf con vistas al mar,7293438,Mariano,,Es Mercadal,40.02964,4.16551,Entire home/apt,142,6,2,2019-09-12,0.21,1,315
28075520,villa hegoalde,212083842,Jose Joaquin,,Ciutadella de Menorca,40.00419,3.80904,Entire home/apt,126,5,1,2019-01-16,0.06,1,182
28117535,Playa 5,19841441,Sun,,Es Mercadal,40.04685,4.10863,Entire home/apt,50,4,2,2018-09-21,0.10,5,0
28119490,Sea views and largest private pool in Calan Porter,89668486,Roger,,Alaior,39.87259,4.13224,Entire home/apt,300,4,5,2020-03-05,0.46,1,254
28126101,"Catalunya Casas: Cozy Villa Saba for 10 guests, only 3 km to the beach!",65726695,CatalunyaCasas,,Sant Lluís,39.84356,4.23464,Entire home/apt,220,7,0,,,15,0
28172504,"Villa with pool and sea views, Binidalí, Menorca",50350088,Marta,,Mahón,39.83522,4.19309,Entire home/apt,190,5,3,2019-07-31,0.29,26,317
28190635,Apartamento con piscina a 50 mts. de la playa,212923036,Joaquin,,Ciutadella de Menorca,40.00015,3.79837,Entire home/apt,45,4,10,2019-11-01,0.51,12,74
28235247,Chalet privado con piscina en Calan porter-Menorca,87950769,Julio,,Alaior,39.87892,4.13333,Entire home/apt,92,7,5,2019-08-31,0.40,1,0
28238978,"Villa Peonia, Cala en Bosch, Menorca",105815786,Villas,,Ciutadella de Menorca,39.93029,3.82239,Entire home/apt,138,1,1,2019-08-25,0.12,7,365
28239413,"Villas Galdana Palms, Cala Galdana, Menorca",105815786,Villas,,Ferreries,39.94308,3.9637,Entire home/apt,141,1,0,,,7,365
28242038,4 casas con jardín y piscina (nº4 - 1 baño),17247072,Anna,,Ciutadella de Menorca,39.99842,3.80362,Entire home/apt,80,4,6,2019-09-13,0.54,7,209
28276815,"Catalunya Casas: Charming Villa Dianna for 4 guests, just 7 km to the beach!",65726695,CatalunyaCasas,,Es Mercadal,39.98315,4.13846,Entire home/apt,128,7,0,,,15,103
28279563,"Catalunya Casas: Tremendous Villa Joy, less than 1km to Son Bou beach!",65726695,CatalunyaCasas,,Alaior,39.90775,4.07812,Entire home/apt,203,7,0,,,15,95
28280368,"Apartamento en Cala en Forcat, WIFI, piscina",212923036,Joaquin,,Ciutadella de Menorca,39.99886,3.79862,Entire home/apt,31,4,7,2019-10-10,0.60,12,72
28280468,"Apartamento con WIFI, piscina y cerca de la playa",212923036,Joaquin,,Ciutadella de Menorca,39.99971,3.79683,Entire home/apt,45,4,5,2019-10-30,0.42,12,76
28280476,"Apartamento cerca de la playa, piscina y WIFI",212923036,Joaquin,,Ciutadella de Menorca,40.00068,3.79787,Entire home/apt,45,4,9,2019-10-26,0.46,12,80
28293821,"Apartamento con piscina, WIFI cerca de playa.",212923036,Joaquin,,Ciutadella de Menorca,40.0067,3.80879,Entire home/apt,50,4,3,2019-10-27,0.27,12,44
28294612,"Apartamento dos dormitorios, WIFI,Piscina,jardín",212923036,Joaquin,,Ciutadella de Menorca,40.00692,3.80999,Entire home/apt,40,4,9,2019-11-01,0.45,12,40
28300026,Apartamento En Cala En Porter,209475911,Alfonso,,Alaior,39.87127,4.13503,Entire home/apt,159,3,11,2020-01-22,0.56,1,163
28462219,Fantastic house in Menorca,106167075,Jorge,,Ciutadella de Menorca,39.93207,3.82432,Entire home/apt,100,1,17,2019-10-12,1.32,1,145
28531458,CASA DE CAMPO ANTIESTRESS,43090895,Luis,,Ciutadella de Menorca,39.96134,3.84372,Entire home/apt,100,2,6,2019-04-28,0.33,1,181
28591937,BINI BELLA · THE BEST PRICE ALWAYS WITH MARGEMAR,70295656,Víctor Manuel,,Sant Lluís,39.82057,4.23592,Entire home/apt,153,6,3,2019-07-28,0.24,7,221
28603278,Villa Blanes casa tranquila jardín Cala'n Blanes,6258490,Puri,,Ciutadella de Menorca,40.00592,3.81365,Entire home/apt,50,3,10,2019-09-30,0.92,9,219
28608235,You'll leave your heart in Menorca!,215874543,Matteo,,Ciutadella de Menorca,39.92893,3.83608,Entire home/apt,60,2,4,2019-08-16,0.39,1,323
28611389,"Villa with private pool,  at 100 m of the beach",112996576,Belén,,Ciutadella de Menorca,39.98012,3.83619,Entire home/apt,150,5,0,,,9,139
28656713,"Villa Maria Carmen -Beach, Pool, free AC & WiFi",105711740,3Villas Menorca,,Sant Lluís,39.81524,4.27554,Entire home/apt,800,7,3,2019-08-29,0.30,97,315
28657974,"Seaview Villa - private pool, free WiFi and AC",105711740,3Villas Menorca,,Alaior,39.9082,4.0774,Entire home/apt,99,7,2,2019-10-03,0.17,97,116
28798266,Villa CELESTE,104743760,Mnk,,Mahón,39.83121,4.20475,Entire home/apt,405,1,0,,,37,42
28799656,"Villas Playas de Fornells, Menorca",105815786,Villas,,Es Mercadal,40.04752,4.10895,Entire home/apt,120,1,0,,,7,365
28859130,Amanjena,217587016,Nathalie,,Sant Lluís,39.85839,4.26051,Entire home/apt,470,7,1,2019-08-10,0.11,1,154
28882894,Son Bou Playa Gold T2 Apartments,187050772,Bookiply,,Alaior,39.90464,4.07141,Entire home/apt,36,1,2,2019-10-09,0.17,22,365
28885918,Spacious and with Panoramic Pool - Villa Romani,187050772,Bookiply,,Alaior,39.90838,4.07133,Entire home/apt,65,1,0,,,22,365
28886218,Pool and Balcony with Panoramic View - Villa Los Pinos,187050772,Bookiply,,Alaior,39.90246,4.0761,Entire home/apt,79,1,0,,,22,365
28886223,With pool and fantastic sea view - Villa Nineta,187050772,Bookiply,,Alaior,39.90153,4.0766,Entire home/apt,63,1,3,2019-10-22,0.27,22,358
28887540,With Dream View to the Sea and Pool - Villa Arcola,187050772,Bookiply,,Sant Lluís,39.8138,4.25218,Entire home/apt,180,1,0,,,22,365
28887886,Villa with pool and sea view - Villa Estrella Fugaz,187050772,Bookiply,,Sant Lluís,39.81949,4.24377,Entire home/apt,104,1,0,,,22,365
28913640,Modern Elegance near Coast - Villa Zapa,187050772,Bookiply,,Sant Lluís,39.82281,4.22731,Entire home/apt,137,1,1,2019-05-14,0.08,22,365
28913641,Gorgeous Terrace with Sea View - Villa Eva,187050772,Bookiply,,Sant Lluís,39.81879,4.24368,Entire home/apt,132,1,0,,,22,354
28913642,Centrally Located and not far from the Coast - Villa Eduard,187050772,Bookiply,,Sant Lluís,39.81962,4.23639,Entire home/apt,104,1,0,,,22,365
29000184,"A 5minutos de la playa,aire acondicionado, piscina",43321679,Marga,,Es Mercadal,40.02245,4.17606,Entire home/apt,100,4,3,2019-08-28,0.34,9,331
29032045,"Apartment in Son Parc, wonderful views.",68364430,Carlos & Alex,,Es Mercadal,40.01997,4.16154,Entire home/apt,55,6,9,2019-10-08,0.87,1,228
29074659,Villa Charli Menorca,72706209,Chad,,Alaior,39.86814,4.13271,Entire home/apt,250,30,0,,,1,363
29114744,ONE BEDROOM APARTMENT,59858143,Desmais,,Ferreries,39.93959,3.96217,Entire home/apt,109,1,1,2019-07-31,0.11,12,126
29115172,TWO BEDROOM DUPLEX,59858143,Desmais,,Ferreries,39.94046,3.96251,Entire home/apt,163,1,0,,,12,141
29115752,TWO BEDROOM APARTMENT,59858143,Desmais,,Ferreries,39.93922,3.96235,Entire home/apt,166,1,4,2019-09-04,0.32,12,167
29127581,Villa Carina 2,98231998,Josep,,Ciutadella de Menorca,40.05461,3.88876,Entire home/apt,59,3,0,,,2,229
29175382,Private Room (double bed) SON PARC,2436905,Phil And Trish,,Es Mercadal,40.01864,4.1703,Private room,34,1,21,2020-03-09,1.93,4,310
29200954,Villa Carolina,49977975,Richard,,Ciutadella de Menorca,39.99949,3.79908,Entire home/apt,100,4,1,2019-08-28,0.12,58,117
29202203,Villa Elizabeth,49977975,Richard,,Ciutadella de Menorca,40.00149,3.80103,Entire home/apt,100,4,0,,,58,117
29202977,Villa Ingrid,49977975,Richard,,Ciutadella de Menorca,39.99989,3.80035,Entire home/apt,100,4,0,,,58,154
29204272,Villa Raquel,49977975,Richard,,Ciutadella de Menorca,39.99924,3.80112,Entire home/apt,100,4,0,,,58,149
29293930,Apartamento 312 Zona Residencial con Piscina,220681788,Sergi,,Ciutadella de Menorca,40.0034,3.81321,Entire home/apt,30,4,3,2019-09-01,0.29,6,349
29334901,Bonito apartamento Cala En Blanes. Ciutadella.,18619460,Oriol,,Ciutadella de Menorca,40.00898,3.81889,Entire home/apt,36,6,4,2019-08-23,0.32,1,103
29380128,Chalet familiar  con piscina privada,125475980,Toni,,Ciutadella de Menorca,39.97131,3.83463,Entire home/apt,50,5,18,2020-03-01,1.37,3,315
29389276,Stunning Farm & 500 acre Sea Estate & Private Pool,1849697,V. Alessandro,,Ciutadella de Menorca,40.0425,3.96789,Entire home/apt,135,2,2,2020-02-24,0.17,2,264
29404999,Alta Mar,14113470,Solmar Villas,,Alaior,39.86636,4.13415,Entire home/apt,369,7,0,,,93,50
29476705,Villas Galdana Palms (CGA100),118347326,Maitane - INTER CHALET,,Ciutadella de Menorca,39.94331,3.96258,Entire home/apt,113,1,0,,,4,332
29502134,Villa Lali,14113470,Solmar Villas,,Es Mercadal,40.01973,4.18322,Entire home/apt,256,7,2,2019-07-05,0.17,93,113
29527878,Chalet para 8 personas con piscina y jacuzzi,119738356,Barbara,,Es Mercadal,40.01909,4.1653,Entire home/apt,100,7,1,2019-08-21,0.12,2,141
29529985,Casa en Menorca para 6 personas con piscina,119738356,Barbara,,Sant Lluís,39.81863,4.24968,Entire home/apt,100,7,0,,,2,263
29558982,VILLA EL PABELLON CON VISTA AL MAR,67910967,Redorka,,Sant Lluís,39.81663,4.24702,Entire home/apt,149,7,0,,,27,9
29577392,Villa vacacional con piscina en la playa para 8p.,157248245,Ivan,,Ciutadella de Menorca,40.00791,3.79706,Entire home/apt,130,5,2,2019-08-08,0.21,11,180
29583217,With Pool and Fantastic View of the Sea - Villa Mar y Roca,187050772,Bookiply,,Sant Lluís,39.81777,4.24694,Entire home/apt,95,1,0,,,22,365
29584190,Villa Lauvic,222701005,AITCAR BCN Indulging Apartments SL,,Ciutadella de Menorca,39.92859,3.82885,Entire home/apt,400,5,0,,,1,61
29585806,In Well-kept Complex with Pool and Balcony - Girasol Garden Superior 2 D,187050772,Bookiply,,Alaior,39.90583,4.0704,Entire home/apt,40,1,0,,,22,365
29586215,Apartment in Complex with Pool - Girasol Garden Superior 2 C,187050772,Bookiply,,Alaior,39.90681,4.07111,Entire home/apt,40,1,0,,,22,365
29586249,Apartment in Well Maintained Complex with Pool - Girasol Garden Superior 2 B,187050772,Bookiply,,Alaior,39.90516,4.06889,Entire home/apt,44,1,3,2019-10-22,0.43,22,351
29591303,H2 - TACTO  Standard Double,217946390,Diego,,Ciutadella de Menorca,40.00428,3.83709,Hotel room,145,1,2,2019-08-27,0.14,5,346
29637235,Rustic Country Home with Pool and Large Terrace - Binisafuet Nou,187050772,Bookiply,,Sant Lluís,39.84724,4.23401,Entire home/apt,134,1,0,,,22,365
29637237,In Holiday Resort with Pool and Balcony - Girasol Garden Superior 2 A,187050772,Bookiply,,Alaior,39.9059,4.07026,Entire home/apt,40,1,1,2019-09-30,0.14,22,356
29637238,Apartment in Wel- maintained Complex with Pool - Girasol Garden Superior 2 F,187050772,Bookiply,,Alaior,39.9066,4.07068,Entire home/apt,40,1,1,2019-08-06,0.11,22,358
29637245,Fantastic Villa with Sea View and Pool - Villa El Pabellón,187050772,Bookiply,,Sant Lluís,39.81685,4.24876,Entire home/apt,149,1,0,,,22,365
29670264,Amanjena,223304014,Nathalie,,Sant Lluís,39.85777,4.26345,Entire home/apt,494,7,0,,,1,165
29675468,Coastal Location with Pool - Casa Somni,187050772,Bookiply,,Mahón,39.83516,4.19263,Entire home/apt,195,1,0,,,22,365
29698733,THREE BEDROOM APARTMENT,59858143,Desmais,,Ferreries,39.93934,3.96235,Entire home/apt,167,1,0,,,12,117
29788408,VILLA ALTO STANDING  ESP.EXCEL.UBICACION,111879553,Javier,,Sant Lluís,39.8305,4.21278,Entire home/apt,225,1,0,,,2,323
29791194,Stunning Sea view two bed apartment,122085390,Marta,,Es Mercadal,40.03145,4.1653,Entire home/apt,60,6,6,2019-09-22,0.64,1,118
29796427,Charm and luxury in the heart of Mahon,23236730,Laurent,,Mahón,39.88442,4.2663,Entire home/apt,500,7,2,2019-09-13,0.19,3,15
29843639,Miramar I,23728625,Sonne Villas,,Ferreries,39.93974,3.96105,Entire home/apt,78,7,3,2019-06-28,0.24,19,0
29850714,Apartamento en Son Bou - AA/CC y Wifi gratis,26638765,Menorca Vip Experience. S.L.,,Alaior,39.90468,4.06984,Entire home/apt,60,7,5,2019-09-06,0.41,3,138
29872144,"Villas Maribel, Cala Blanca, Menorca",105815786,Villas,,Ciutadella de Menorca,39.9764,3.83991,Entire home/apt,128,1,0,,,7,365
29873611,"Villas Amarillas,Cala Blanca, Menorca",105815786,Villas,,Ciutadella de Menorca,39.97384,3.84082,Entire home/apt,117,1,1,2019-06-25,0.10,7,365
29899660,ESTUDIO TINO,4459815,Antonio,,Ciutadella de Menorca,40.00415,3.81076,Entire home/apt,250,7,0,,,4,364
29921941,Chalet with Garden and Sea View - Villa Buena Ventura,205496849,Bookiply,,Ciutadella de Menorca,39.927,3.83407,Entire home/apt,50,1,8,2019-11-05,0.48,12,340
29981584,Apartamento 212 Zona Residencial con Piscina,220681788,Sergi,,Ciutadella de Menorca,40.0054,3.81353,Entire home/apt,30,4,5,2019-08-21,0.40,6,360
29982864,Chalet con piscina en Cala Blanca playa para 6,12482359,Chic Renting,,Ciutadella de Menorca,39.97244,3.83655,Entire home/apt,95,5,4,2019-08-20,0.37,17,166
30002959,Apartamento 205 Zona Residencial con Piscina,220681788,Sergi,,Ciutadella de Menorca,40.00344,3.81334,Entire home/apt,28,3,3,2019-09-18,0.30,6,250
30026434,Apartamento 105 Zona Residencial con Piscina,220681788,Sergi,,Ciutadella de Menorca,40.00457,3.8132,Entire home/apt,30,4,0,,,6,248
30026509,Apartamento 113 Zona Residencial con Piscina,220681788,Sergi,,Ciutadella de Menorca,40.00516,3.81476,Entire home/apt,30,4,2,2019-09-05,0.21,6,241
30026586,Apartamento 305 Zona Residencial con Piscina,220681788,Sergi,,Ciutadella de Menorca,40.00446,3.81548,Entire home/apt,30,4,3,2019-08-30,0.24,6,264
30026834,TRH Tirant Playa,225592784,TRH Tirant Playa,,Es Mercadal,40.04461,4.1102,Hotel room,60,1,1,2019-04-22,0.08,1,0
30059965,With pool near the beach - Villa Aries,205496849,Bookiply,,Sant Lluís,39.8123,4.26782,Entire home/apt,130,1,3,2019-08-26,0.29,12,361
30138324,"Casa en Menorca a 5 minutos de la playa, Binibeca",226454521,Roser,,Sant Lluís,39.81804,4.24391,Entire home/apt,80,3,1,2019-06-24,0.10,1,344
30141640,Apartmento planta baja paseo maritimo Ciutadella,12482359,Chic Renting,,Ciutadella de Menorca,39.99448,3.83271,Entire home/apt,75,5,5,2019-09-14,0.50,17,129
30173264,Quietly Located with Sea View and Shared Pool,205496849,Bookiply,,Es Mercadal,40.02278,4.17827,Entire home/apt,95,1,0,,,12,365
30176555,Apartamento en Poblado Pescadores Binibeca Vell 2A,217221873,Xavier,,Sant Lluís,39.82286,4.2292,Entire home/apt,90,4,8,2019-09-10,0.77,2,337
30195147,Miramar K,23728625,Sonne Villas,,Ferreries,39.9381,3.96279,Entire home/apt,73,7,6,2019-10-26,0.47,19,111
30216717,"Apartamento en Calan Blanes, Ciutadella",222876226,Carlos,,Ciutadella de Menorca,40.00095,3.80454,Entire home/apt,50,4,7,2019-10-05,0.55,1,124
30220237,Miramar,23728625,Sonne Villas,,Ferreries,39.93823,3.96095,Entire home/apt,78,7,5,2019-09-28,0.40,19,126
30220949,Paradise in Menorca,79501931,Alberto,,Sant Lluís,39.82649,4.24718,Entire home/apt,350,7,1,2019-12-18,0.22,1,299
30226978,Menorcan Villa with Spacious Garden - Villa Carina 2,205496849,Bookiply,,Ciutadella de Menorca,40.05478,3.88773,Entire home/apt,54,1,0,,,12,365
30231414,Apartamento en Poblado Pescadores Binibeca Vell 2b,217221873,Xavier,,Sant Lluís,39.8241,4.23053,Entire home/apt,90,4,6,2019-08-15,0.56,2,323
30248368,Modern with Pool Outside and Roof Top Terrace - Villa Cap de Font,205496849,Bookiply,,Sant Lluís,39.8536,4.26122,Entire home/apt,175,1,2,2019-09-06,0.24,12,365
30266140,"★Villa Anna★beach★BBQ★private pool, free WiFi&AC ★",105711740,3Villas Menorca,,Ciutadella de Menorca,40.00047,3.8006,Entire home/apt,500,7,10,2019-10-12,0.84,97,305
30268908,"Villa MarBlau-private pool , first row to the sea",105711740,3Villas Menorca,,Sant Lluís,39.82564,4.22498,Entire home/apt,900,7,6,2019-09-15,0.59,97,196
30333488,Menorca SA CANOVA,101497420,MauterVillas,,Ciutadella de Menorca,40.0111,3.84397,Entire home/apt,120,1,0,,,46,105
30389839,appartameto pregiato,228199282,Melchiori,,Alaior,39.87282,4.13455,Entire home/apt,45,2,3,2019-10-07,0.31,1,74
30418394,Apartment with Shared Pool - Apartment Son Bou,205496849,Bookiply,,Alaior,39.90426,4.07001,Entire home/apt,30,1,1,2019-10-05,0.14,12,365
30418436,"Modern Apartment with Pool Access, Air Conditioning and Wi-Fi",205496849,Bookiply,,Ciutadella de Menorca,39.96938,3.83475,Entire home/apt,100,1,0,,,12,365
30418521,"Modern Apartment with Private RooftopTerrace, Access to Pool,  Air Conditioning and Wi-Fi",205496849,Bookiply,,Ciutadella de Menorca,39.9693,3.83447,Entire home/apt,85,1,2,2019-08-08,0.20,12,365
30418578,"Modern Apartment with Pool Access, Air Conditioning and Wi-Fi",205496849,Bookiply,,Ciutadella de Menorca,39.96867,3.83527,Entire home/apt,80,1,4,2019-09-04,0.39,12,352
30433799,Apartamento Can Dany Cala Blanca. Con piscina,228504237,Anselmo,,Ciutadella de Menorca,39.96541,3.83592,Entire home/apt,45,3,0,,,1,300
30459486,Magnifico Apartamento,228686282,Tito,,Ciutadella de Menorca,39.98503,3.83253,Entire home/apt,90,6,3,2019-09-06,0.32,3,217
